e2e/tests/karplus-face.spec.ts :: maxHold :: waitForTimeout(60) #1	STATE	-	Per-iteration wait inside the peak/rms max-hold poll loop; convert to expect.poll own interval.
e2e/tests/karplus.spec.ts :: KARPLUS real chain: SEQUENCER gate+pitch → pluck → AUDIOOUT — audible RMS + in-tune fundamental :: waitForTimeout(60) #1	STATE	-	Per-iteration wait inside the spectral energy-scoring poll loop; convert to expect.poll own interval.
e2e/tests/kickdrum-face.spec.ts :: maxHold :: waitForTimeout(60) #1	STATE	-	Per-iteration wait inside the peak/rms max-hold poll loop; convert to expect.poll own interval.
e2e/tests/kickdrum.spec.ts :: KICK DRUM real chain: SEQUENCER → trigger_in → stereo AUDIOOUT — audible RMS + sub-dominant spectrum :: waitForTimeout(60) #1	STATE	-	Per-iteration wait inside the spectral energy-scoring poll loop; convert to expect.poll own interval.
e2e/tests/launchpad-keys-record.spec.ts :: @launchpad KEYS record — queue-record captures played notes into the clip; they SOUND on the next loop :: waitForTimeout(120) #1	STATE	-	Simulated key hold duration before release; no named product debounce found -- poll for the note recorded effect instead of a fixed hold.
e2e/tests/launchpad-keys-record.spec.ts :: @launchpad KEYS record — queue-record captures played notes into the clip; they SOUND on the next loop :: waitForTimeout(120) #2	STATE	-	Gap after release before the next key press; same fix.
e2e/tests/launchpad-keys-record.spec.ts :: @launchpad single-unit KEYS — enter from the Clip KEYS button, live keys AUDIBLE, overdub-record captures notes :: waitForTimeout(120) #1	STATE	-	Same simulated key-hold pattern for the single-unit variant.
e2e/tests/launchpad-keys-record.spec.ts :: @launchpad single-unit KEYS — enter from the Clip KEYS button, live keys AUDIBLE, overdub-record captures notes :: waitForTimeout(120) #2	STATE	-	Same post-release gap for the single-unit variant.
e2e/tests/launchpad-perf-controls.spec.ts :: waitForEngine :: waitForTimeout(50) #1	STATE	-	Generic engine-value poll helper; convert to expect.poll on the real engine key.
e2e/tests/launchpad-perf-controls.spec.ts :: waitForEngineAll :: waitForTimeout(50) #1	STATE	-	Same poll-helper pattern for the multi-key variant.
e2e/tests/lfo-modulation-visible.spec.ts :: LFO modulating DRUMMERGIRL volume visibly moves the volume fader thumb :: waitForTimeout(140) #1	STATE	-	Per-iteration wait inside the 12-sample fader-thumb-offset poll loop; convert to expect.poll own interval.
e2e/tests/lfo-modulation-visible.spec.ts :: LFO modulating DRUMMERGIRL volume visibly moves the volume fader thumb :: waitForTimeout(300) #1	STATE	-	Pre-settle before the sampling loop starts; poll for the fader to begin moving instead of a blind pre-wait.
e2e/tests/lfo-modulation-visible.spec.ts :: LFO modulating QBRT cutoff visibly moves the cutoff fader thumb :: waitForTimeout(300) #1	STATE	-	Same pre-settle-before-sampling pattern for the QBRT fader.
e2e/tests/lfo-modulation-visible.spec.ts :: sampleFaderThumbTops :: waitForTimeout(intervalMs) #1	STATE	-	Poll-sampling helper (reads thumb offset each iteration); convert to expect.poll or a page-side sampling loop.
e2e/tests/load-patch.spec.ts :: @load cold-load: clicking Load as the first user action produces audio :: waitForTimeout(100) #1	STATE	-	Per-iteration wait inside the rms above 0.001 poll loop; convert to expect.poll own interval.
e2e/tests/lushgarden.spec.ts :: continuous mode: plants spawn at RATE and the clean preview renders non-black :: waitForTimeout(700) #1	PACING	-	Comment: one grow-in plus a few blits -- GROW_IN_S=0.35 (350ms ease-out) defined at packages/web/src/lib/video/modules/lushgarden-scene.ts line 138.
e2e/tests/lushgarden.spec.ts :: grow gate: [GATED] badge, rate-spawning stops, one plant per rising edge, reset clears :: waitForTimeout(1200) #1	STATE	-	Proves the stopped growSeq clock yields no further spawns; growSeq 30 BPM is test-configured, not a product default -- convert to a stability-poll on spawnCount over the window.
e2e/tests/lushgarden.spec.ts :: grow gate: [GATED] badge, rate-spawning stops, one plant per rising edge, reset clears :: waitForTimeout(1500) #1	PACING	-	Comment cites the exact constant: default rate 2/s giving a 500ms period, hold 1.5s -- RATE_DEFAULT=2 defined at packages/web/src/lib/video/modules/lushgarden-scene.ts line 159.
e2e/tests/lushgarden.spec.ts :: grow gate: [GATED] badge, rate-spawning stops, one plant per rising edge, reset clears :: waitForTimeout(700) #1	STATE	-	Comment: absorb any in-flight edge, then anchor, before the frozen-count baseline; no named constant -- poll spawnCount for stability instead.
e2e/tests/lushgarden.spec.ts :: waitForProbe :: waitForTimeout(80) #1	STATE	-	Already an explicit retry loop reading readProbe; convert the inner sleep to expect.poll own interval.
e2e/tests/macseq.spec.ts :: macseq → macrooscillator: every MODEL_NAMES entry is reachable via MODELCV :: waitForTimeout(100) #1	STATE	-	Playwright-side poll loop breaking on bestPeak>0.005; convert to expect.poll on the scope RMS/peak.
e2e/tests/macseq.spec.ts :: macseq: HOLD-LAST policy — null model on a step holds the previous MODELCV value :: waitForTimeout(30) #1	STATE	-	Samples modelCv every 30ms over 15 iterations to catch the held value 8; move the sampling page-side / expect.poll for the held value appearing.
e2e/tests/menu-viewport-clamp.spec.ts :: clip editor menus inside the dock full-view pane stay fully in view (owner case, ?shell=1) :: waitForTimeout(350) #1	PACING	-	Comment already cites the 220ms single-click launch debounce; confirmed setTimeout(...,220) in packages/web/src/lib/ui/modules/ClipplayerCard.svelte:361, plus layout settle margin.
e2e/tests/menu-viewport-clamp.spec.ts :: panNodeTo :: waitForTimeout(120) #1	STATE	-	Settle after an instant (duration:0) viewport reposition; convert to expect.poll on the node clamped bounding-box position.
e2e/tests/meowbox.spec.ts :: Sequencer → MEOWBOX → Scope → AudioOut produces audible RMS via the new pitch cable :: waitForTimeout(100) #1	STATE	-	Poll loop breaking on rms>0.0005; convert to expect.poll on the scope RMS reading.
e2e/tests/meowbox.spec.ts :: knob pitch ≡ CV pitch: +12 semi knob (no CV) sounds same RMS as +1V CV (knob=0) :: waitForTimeout(600) #1	STATE	-	Settle after setSeqPattern before measuring window RMS peak (Config A); convert to expect.poll threshold on scope RMS.
e2e/tests/meowbox.spec.ts :: knob pitch ≡ CV pitch: +12 semi knob (no CV) sounds same RMS as +1V CV (knob=0) :: waitForTimeout(600) #2	STATE	-	Same settle pattern for Config B (CV cable); convert to expect.poll threshold on scope RMS.
e2e/tests/meowbox.spec.ts :: peakRmsOverWindow :: waitForTimeout(intervalMs) #1	STATE	-	Fixed 12-sample Playwright-side window measuring peak RMS; move the sampling page-side per the repo poll-loop-starves-the-subject rule.
e2e/tests/meowbox.spec.ts :: waitForVOct :: waitForTimeout(40) #1	STATE	-	Deadline+tolerance poll loop; convert to expect.poll on the sequencer V/oct output.
e2e/tests/midi-cv-buddy.spec.ts :: midi-cv-buddy: clicking Connect does not crash the card :: waitForTimeout(300) #1	STATE	-	Settle for the MIDI permission promise to settle; real fix is awaiting the connect() call resolving on its own rather than a blind wait.
e2e/tests/midi-lane.spec.ts :: midi-lane: clicking Connect does not crash the card :: waitForTimeout(300) #1	STATE	-	Same non-crash settle pattern as midi-cv-buddy; convert to awaiting the connect() promise.
e2e/tests/midi-learn-note.spec.ts :: MIDI assign: a card BUTTON (DRUMSEQZ PLAY) binds a NOTE that TOGGLES the param :: waitForTimeout(30) #1	STATE	-	After a note-off, hard-reads isPlaying immediately after; convert to expect.poll(isPlaying).
e2e/tests/midi-learn-note.spec.ts :: MIDI assign: a card BUTTON (DRUMSEQZ PLAY) binds a NOTE that TOGGLES the param :: waitForTimeout(40) #1	STATE	-	After a different-note injection, hard-reads isPlaying stays 0; convert to expect.poll.
e2e/tests/midi-learn-note.spec.ts :: MIDI assign: a card BUTTON (DRUMSEQZ PLAY) binds a NOTE that TOGGLES the param :: waitForTimeout(40) #2	STATE	-	After forget-binding + note-on, hard-reads isPlaying stays 0; convert to expect.poll.
e2e/tests/midi-learn-note.spec.ts :: MIDI assign: a gate INPUT row binds a NOTE (binding materializes + bound state) :: waitForTimeout(30) #1	PACING	-	CORRECTED (was DEAD, verified false): SUSTAINED-NEGATIVE — a DIFFERENT note is injected and the binding must STILL be 48; the following expect.poll converges at t=0, so the wait IS the assertion. Deleting it makes the test vacuous.
e2e/tests/midi-learn-note.spec.ts :: MIDI assign: a gate INPUT row binds a NOTE (binding materializes + bound state) :: waitForTimeout(30) #2	STATE	-	Settle after note-off before the end-of-test console-error check; no clean observable but closest bucket.
e2e/tests/midi-learn.spec.ts :: MIDI Learn: right-click a knob → learn → CC drives the param + badge shows + tracks :: waitForTimeout(50) #1	STATE	-	After an off-target CC injection, hard-reads the morph param; convert to expect.poll.
e2e/tests/midi-learn.spec.ts :: MIDI Learn: right-click a knob → learn → CC drives the param + badge shows + tracks :: waitForTimeout(50) #2	STATE	-	After forget-binding + off-target CC, hard-reads morph stays unchanged; convert to expect.poll.
e2e/tests/midi.spec.ts :: @midi MIDI Clock pulses drive midi-clock-source BPM derivation :: waitForTimeout(50) #1	STATE	-	After mockMidi.stop(), reads derived BPM; convert to expect.poll(bpm === null).
e2e/tests/midi.spec.ts :: @midi NoteOn / NoteOff drives MIDI-CV-BUDDY gate :: waitForTimeout(50) #1	STATE	-	Settle between injected noteOn and noteOff calls; convert to expect.poll on the gate state.
e2e/tests/midi.spec.ts :: @midi NoteOn / NoteOff drives MIDI-CV-BUDDY gate :: waitForTimeout(50) #2	STATE	-	Settle after noteOff before the final console-error check.
e2e/tests/midi.spec.ts :: @midi REGRESSION: page load never requests Web-MIDI access :: waitForTimeout(300) #1	PACING	-	Comment cites COFEFVE DELAY syncPeriod poll; confirmed setInterval(pushSyncPeriod, 16) in packages/web/src/lib/audio/modules/cofefve.ts:538.
e2e/tests/modulation.spec.ts :: lfo: phase0 emits a non-trivial AC waveform at the configured rate :: waitForTimeout(800) #1	STATE	-	Settle for the LFO CV to reach SCOPE and accumulate samples before reading stats; convert to expect.poll on scope stats.
e2e/tests/multi-output.spec.ts :: LINES->OUT-A and INWARDS->OUT-B render independent content :: waitForTimeout(800) #1	PAINT	-	Comment: Allow several rAF ticks for both cards to drive their per-card blits; convert to waitFrames.
e2e/tests/multi-output.spec.ts :: unpatched second OUTPUT shows idle pattern, patched first OUTPUT shows source :: waitForTimeout(800) #1	PAINT	-	Same rAF-blit settle pattern (VISUAL confirmation, LOCAL ONLY); convert to waitFrames.
e2e/tests/multi-video-playback.spec.ts :: 4x VIDEOVARISPEED -> MIXER: every source advances + mixer shows moving video + audio is produced :: waitForTimeout(150) #1	STATE	-	Loop breaking on out.peak>0.01; convert to expect.poll on the terminal output peak.
e2e/tests/multi-video-playback.spec.ts :: 4x VIDEOVARISPEED -> MIXER: every source advances + mixer shows moving video + audio is produced :: waitForTimeout(600) #1	STATE	-	Settle before the per-source deterministic decode/audio-wired phase; convert to expect.poll on the already-used readNode hasKeepAlive/audioWired.
e2e/tests/multi-video-playback.spec.ts :: outAdvances :: waitForTimeout(150) #1	STATE	-	Loop breaking on maxBright>40 && distinct signatures>=2; convert to an expect.poll-style helper.
e2e/tests/multi-video-playback.spec.ts :: scale: 10x VIDEOVARISPEED all advance (local only) :: waitForTimeout(800) #1	STATE	-	Settle after wiring N=10 sources before per-source outAdvances polling begins; likely removable since outAdvances has its own 8000ms deadline.
e2e/tests/nibbles-cv-scope.spec.ts :: SCOPE ch1 sample tracks lengthToCv(length) at the sweep extremes :: waitForTimeout(400) #1	STATE	-	Settle for the cross-domain CV bridge to bind and SCOPE analyser to sample before reading ch1; convert to expect.poll.
e2e/tests/nibbles-cv-scope.spec.ts :: ch1 sample is monotonic across the 5-step CV sweep used by composite VRT :: waitForTimeout(400) #1	STATE	-	Same settle pattern before the 5-step sweep loop begins.
e2e/tests/nibbles-cv-scope.spec.ts :: setForcedLength :: waitForTimeout(150) #1	PACING	-	Comment explicitly cites the SCOPE analyser 2048-sample buffer; confirmed analyser1.fftSize=2048 in packages/web/src/lib/audio/modules/scope.ts:174-175 (~42-46ms refill span).
e2e/tests/noise.spec.ts :: noise: LEVEL=0 silences output :: waitForTimeout(500) #1	STATE	-	Settle then hard-reads scope peak<0.005; convert to expect.poll for the peak to settle low.
e2e/tests/note-entry.spec.ts :: hold-cv: pitch port retains last gated V/oct across an off step :: waitForTimeout(800) #1	STATE	-	Wait for the sequencer to fire step 0 pattern (240 BPM 16ths); convert to expect.poll on the pitch port value.
e2e/tests/note-entry.spec.ts :: note-entry: a4 step drives the pitch port to V/oct 0.75 (MIDI 69 - 60 = 9 semis up) :: waitForTimeout(800) #1	STATE	-	Same sequencer-step-wait pattern before reading the pitch port.
e2e/tests/note-entry.spec.ts :: note-entry: invalid step (midi=null) suppresses gate output even when on=true :: waitForTimeout(400) #1	STATE	-	Negative-control window (gate must never go high); convert to page-side sampling asserting the gate stays 0 across ticks.
e2e/tests/outlines.spec.ts :: COLLIDE gate HIGH keeps the dense field rendering (live inter-circle bounce wires through) :: waitForTimeout(70) #1	STATE	-	Spaces 8 synthetic gate pulses so the dt-driven outlines-sim physics has real time to move and collide; no discrete per-iteration observable, uncertain fit.
e2e/tests/outlines.spec.ts :: COLLIDE gate HIGH keeps the dense field rendering (live inter-circle bounce wires through) :: waitForTimeout(70) #2	STATE	-	Same gate-pulse-spacing pattern for the COLLIDE-LOW variant loop.
e2e/tests/outlines.spec.ts :: gate spawns circles; OVERLAP / CONTOUR / COMBINE all ring; MAPPED shows the video input where overlapped :: waitForTimeout(80) #1	STATE	-	Same gate-pulse-spacing pattern (8 iterations) before the OVERLAP/CONTOUR checks.
e2e/tests/outlines.spec.ts :: rate=0 stays black until a GATE fires (gate-only spawn) :: waitForTimeout(60) #1	STATE	-	Same gate-pulse-spacing pattern (6 iterations) before the black-until-gate check.
e2e/tests/outlines.spec.ts :: waitForLuma :: waitForTimeout(160) #1	STATE	-	Deadline+predicate poll loop; convert to expect.poll on meanLuma.
e2e/tests/patch-load-leak.spec.ts :: readCountersOnce :: waitForTimeout(300) #1	STATE	-	Settle for GC finalizers and queued detach work per its own comment (wall-clock is the right unit); no product-side constant found, weak but closest-fit bucket.
e2e/tests/patch-load-leak.spec.ts :: the counters track what they claim to — instrument negative control :: waitForTimeout(1500) #1	STATE	-	Idle-noise-floor measurement window (two readings 1.5s apart); no single threshold, closest bucket is STATE with page-side accumulation preferred.
e2e/tests/patch-menu-ux.spec.ts :: clicking the patch-trigger opens the menu; hover alone does not :: waitForTimeout(200) #1	STATE	-	Negative control proving hover alone does not open the menu; needs a real elapsed window, no clean poll target.
e2e/tests/patch-panel.spec.ts :: both triggers open the same menu (shared state) :: waitForTimeout(150) #1	STATE	-	Same hover-vs-click negative-control pattern for the right-side trigger.
e2e/tests/peertube.spec.ts :: audio_l/audio_r -> AUDIO OUT: real HLS-stream energy reaches the terminal output (capability-gated) @video :: waitForTimeout(120) #1	STATE	-	Loop breaking on out.peak>0.01; convert to expect.poll.
e2e/tests/pentemelodica.spec.ts :: pentemelodica: a POLYSEQZ chord drives the stereo OUT :: waitForTimeout(40) #1	STATE	-	Scope-peak sampling loop (30 iterations); convert to expect.poll on scope peak.
e2e/tests/picturebox-asset-select.spec.ts :: fireAssetGate :: waitForTimeout(80) #1	PACING	-	Comment: more than one 33ms card poll tick so the edge is seen; confirmed the 33ms shared ticker in packages/web/src/lib/ui/modules/PictureboxCard.svelte:106.
e2e/tests/picturebox-asset-select.spec.ts :: waitForLuma :: waitForTimeout(120) #1	STATE	-	Deadline+predicate poll loop; convert to expect.poll on meanLuma.
e2e/tests/picturebox-gif.spec.ts :: a static image renders and does NOT animate (regression) :: waitForTimeout(700) #1	STATE	-	Negative control comparing two luma reads 700ms apart; no single poll target, needs a real gap between samples.
e2e/tests/picturebox-gif.spec.ts :: sampleLumaOverTime :: waitForTimeout(everyMs) #1	STATE	-	Fixed-count Playwright-side sampling loop measuring min/max luma over a window; move the sampling page-side.
e2e/tests/poly-chord.spec.ts :: poly-chord: backward-compat - polyPitchGate source -> mono pitch sink routes lane 0 (root) :: waitForTimeout(600) #1	STATE	-	Wait for the sequencer to fire step 0 pattern; convert to expect.poll on lane pitch/gate.
e2e/tests/poly-chord.spec.ts :: poly-chord: maj triad on a4 emits 4 gated lanes with M3 + P5 + octave intervals :: waitForTimeout(600) #1	STATE	-	Same sequencer-step-wait pattern.
e2e/tests/poly-chord.spec.ts :: poly-chord: min step on a4 emits c5 (m3) instead of c#5 (M3) :: waitForTimeout(600) #1	STATE	-	Same sequencer-step-wait pattern.
e2e/tests/polyseqz.spec.ts :: polyseqz: Cmaj step emits 5 gated lanes with C/E/G/C/E V/oct :: waitForTimeout(600) #1	STATE	-	Same sequencer-step-wait pattern.
e2e/tests/polyseqz.spec.ts :: polyseqz: backward-compat — poly → mono pitch auto-routes lane 0 (root) :: waitForTimeout(600) #1	STATE	-	Same sequencer-step-wait pattern.
e2e/tests/polyseqz.spec.ts :: polyseqz: humanize=0 keeps gates synchronous; humanize=1 spreads them :: waitForTimeout(120) #1	STATE	-	Fixed-count Playwright-side sampling loop collecting humanize-offset observations; move the sampling page-side.
e2e/tests/polyseqz.spec.ts :: polyseqz: humanize=0 keeps gates synchronous; humanize=1 spreads them :: waitForTimeout(800) #1	STATE	-	Settle after the humanize=0 baseline transact before reading offsetsAtZero; convert to expect.poll.
e2e/tests/polyseqz.spec.ts :: polyseqz: humanize=0 keeps gates synchronous; humanize=1 spreads them :: waitForTimeout(800) #2	STATE	-	Settle after the humanize=1 transact before starting the observation-sampling loop.
e2e/tests/present-second-display.spec.ts :: setup :: waitForTimeout(500) #1	PAINT	-	Comment: Let the OUTPUT card rAF render the source frame into its canvas; convert to waitFrames.
e2e/tests/rear-view-patching.spec.ts :: enterRearView :: waitForTimeout(420) #1	PACING	-	Comment cites the ~360ms flip-in keyframe; confirmed FLIP_MS=360 (mirrors card-front/back-flip-in duration in _module-card.css) in packages/web/src/lib/ui/Canvas.svelte:8764.
e2e/tests/recorderbox.spec.ts :: RECORDERBOX records a real VCO + ACIDWARP into a crash-recoverable MP4 :: waitForTimeout(2500) #1	STATE	-	Real-time recording-duration wait (~2.5s of frames plus audio); convert to expect.poll on recorded fragment/byte presence.
e2e/tests/reshaper-shapedramps.spec.ts :: linear (h_lin/v_lin) wiring acts like a clean raster passthrough :: waitForTimeout(800) #1	PAINT	-	Comment: Allow several rAF ticks before sampling, we wait longer than that for CI stability; convert to waitFrames.
e2e/tests/reshaper-shapedramps.spec.ts :: onboard mix1 crossfades two LINES into RESHAPER.x and reacts to mix1 knob :: waitForTimeout(400) #1	PAINT	-	Repaint settle after the mix1 param change before reading canvas stats, same rAF-settle family used elsewhere in this file.
e2e/tests/reshaper-shapedramps.spec.ts :: onboard mix1 crossfades two LINES into RESHAPER.x and reacts to mix1 knob :: waitForTimeout(800) #1	PAINT	-	Initial rAF-settle before baseline canvas stats (same family).
e2e/tests/reshaper-shapedramps.spec.ts :: shaped wiring renders a non-uniform deformed coordinate field :: waitForTimeout(800) #1	PAINT	-	Same rAF-settle pattern before reading the deformed-field canvas stats.
e2e/tests/ringback.spec.ts :: RINGBACK: mix=0 passes the input through; sweeping the crush params stays error-free :: waitForTimeout(120) #1	STATE	-	Settle between each of 4 extreme param combos in the sweep loop; no per-iteration observable, weak fit.
e2e/tests/ringback.spec.ts :: RINGBACK: mix=0 passes the input through; sweeping the crush params stays error-free :: waitForTimeout(400) #1	STATE	-	Settle before window-measuring the dry passthrough RMS via readScopePeakOverWindow.
e2e/tests/rings.spec.ts :: pollScopePeak :: waitForTimeout(50) #1	STATE	-	Error-recovery backoff after Execution context was destroyed before retrying the read.
e2e/tests/rings.spec.ts :: pollScopePeak :: waitForTimeout(50) #2	STATE	-	Classic deadline+threshold poll loop (best.peak>threshold break); convert to expect.poll.
e2e/tests/rings.spec.ts :: rings: model switch (MODAL ↔ SYMPATHETIC) — both produce audio :: waitForTimeout(300) #1	PACING	-	CORRECTED (was DEAD, verified false): the scope still rings from MODAL at the switch, so pollScopePeak can return the MODAL tail; this wait is what separates the two measurements. Assertion is unsound for a second reason — see #2112.
e2e/tests/samsloop-download.spec.ts :: record → DOWNLOAD → WAV file lands with valid RIFF/WAVE header :: waitForTimeout(500) #1	STATE	-	Real-time recording-duration wait before STOP; convert to expect.poll on recorded bytesLen.
e2e/tests/samsloop-memory-bench.spec.ts :: per-instance heap cost — spawn 20 SAMSLOOPs with worst-case payload :: waitForTimeout(3000) #1	PACING	-	Comment: let the engine actually instantiate and ship samples to worklets; mirrors the factory poll, confirmed POLL_MS=200 in packages/web/src/lib/audio/modules/samsloop.ts:931 (N=20 nodes need several 200ms cycles).
e2e/tests/samsloop-memory-bench.spec.ts :: per-instance heap cost — spawn 20 SAMSLOOPs with worst-case payload :: waitForTimeout(500) #1	STATE	-	Settle for worklet module load and AudioContext warm-up before the baseline heap read; no cited constant, observable is ctx state/worklet-ready.
e2e/tests/samsloop-memory-bench.spec.ts :: readHeap :: waitForTimeout(150) #1	STATE	-	Small settle so finalizers finish after forced GC; no product-side constant, weak but closest-fit bucket.
e2e/tests/samsloop-persistence.spec.ts :: recorded sample survives save → reload round-trip :: waitForTimeout(500) #1	STATE	-	Real-time recording-duration wait before STOP; convert to expect.poll on recorded bytesLen.
e2e/tests/samsloop-record.spec.ts :: DOWNLOAD button enabled only after a successful recording :: waitForTimeout(400) #1	STATE	-	Recording-duration wait before STOP; convert to expect.poll on bytesLen>0.
e2e/tests/samsloop-record.spec.ts :: REC → wait → STOP commits bytes + waveform has visible trace :: waitForTimeout(700) #1	STATE	-	Capture ~700ms of noise recording-duration wait; convert to expect.poll on bytesLen.
e2e/tests/samsloop-record.spec.ts :: a RECORDED sample PLAYS — record → trigger → audible at the output :: waitForTimeout(600) #1	PACING	-	Comment: the factory polls node.data every 200 ms; confirmed POLL_MS=200 in packages/web/src/lib/audio/modules/samsloop.ts:931.
e2e/tests/samsloop-record.spec.ts :: a RECORDED sample PLAYS — record → trigger → audible at the output :: waitForTimeout(700) #1	STATE	-	Record ~700ms of noise recording-duration wait before STOP.
e2e/tests/samsloop-record.spec.ts :: the RACK budget, EMPTY rack: full length, no note, records :: waitForTimeout(400) #1	STATE	-	Recording-duration wait before STOP.
e2e/tests/samsloop-window.spec.ts :: a RECORDED take bounds both window faders to its OWN frame count, not to 1 :: waitForTimeout(800) #1	STATE	-	Recording-duration wait before STOP.
e2e/tests/samsloop-window.spec.ts :: a RECORDED take bounds both window faders to its OWN frame count, not to 1 :: waitForTimeout(900) #1	PACING	-	Comment: let the factory 200 ms poll decode and post the take; confirmed POLL_MS=200 in packages/web/src/lib/audio/modules/samsloop.ts:931.
e2e/tests/samsloop-window.spec.ts :: dragFader :: waitForTimeout(250) #1	PAINT	-	Comment: the commit pump is rAF-coalesced and flushed on pointerup, one frame plus a reconcile microtask; convert to waitFrames.
e2e/tests/samsloop.spec.ts :: REC button is present and clicking it does not crash the card :: waitForTimeout(150) #1	STATE	-	Brief recording window before STOP plus non-crash/error check.
e2e/tests/samsloop.spec.ts :: idle-by-default: a loaded sample stays SILENT until the TRIGGER button produces audio :: waitForTimeout(600) #1	PACING	-	Comment: engine factory poll (~200ms) time to decode and push the buffer into the worklet; confirmed POLL_MS=200 in packages/web/src/lib/audio/modules/samsloop.ts:931.
e2e/tests/samsloop.spec.ts :: per-rackspace cap: adding samsloop #21 surfaces "sorry, SAMSLOOP limit exceeded" :: waitForTimeout(300) #1	STATE	-	Settle for rack-budget state to reflect 20 spawned nodes before attempting #21; convert to expect.poll on node/budget count.
e2e/tests/samsloop.spec.ts :: rate param accepts a reverse value (varispeed) without errors :: waitForTimeout(200) #1	STATE	-	Settle after rate=-1.5 transact before reading the live engine value; convert to expect.poll.
e2e/tests/samsloop.spec.ts :: uploads a WAV → filename appears + waveform renders trace pixels :: waitForTimeout(300) #1	STATE	-	Effect-driven redraw settle before counting waveform pixels; convert to expect.poll on countWaveformPixels.
e2e/tests/scaler-cv-passthrough.spec.ts :: AMOUNT scales the CV reaching LINES.orient — high AMOUNT moves orient more than low (dead-knob regression) :: waitForTimeout(300) #1	STATE	-	Settle after setAmount(1) before sampleOrientSpan; convert to poll-based settle on readOrient stabilizing.
e2e/tests/scaler-cv-passthrough.spec.ts :: AMOUNT scales the CV reaching LINES.orient — high AMOUNT moves orient more than low (dead-knob regression) :: waitForTimeout(300) #2	STATE	-	Settle after setAmount(3) before sampleOrientSpan.
e2e/tests/scaler-cv-passthrough.spec.ts :: AMOUNT scales the CV reaching LINES.orient — high AMOUNT moves orient more than low (dead-knob regression) :: waitForTimeout(600) #1	STATE	-	Settle so the cross-domain CV bridge binds and the LFO analyser fills before the AMOUNT sweep; no specific bridge-analyser constant located, closest bucket.
e2e/tests/scaler-cv-passthrough.spec.ts :: sampleOrientSpan :: waitForTimeout(intervalMs) #1	STATE	-	Fixed-count Playwright-side sampling loop over the LFO CV sweep; move the sampling page-side.
e2e/tests/scope-tuner.spec.ts :: SCOPE with no signal shows em-dashes :: waitForTimeout(400) #1	PACING	-	Comment: one polling cycle (>=200ms); confirmed pitchTimer=setInterval(...,100) in packages/web/src/lib/ui/modules/ScopeCard.svelte:162.
e2e/tests/scope-xy-intensity.spec.ts :: INTENSITY sweep: 7:00 dot lights far fewer pixels than 5:00 long trail :: waitForTimeout(350) #1	PAINT	-	Phosphor persistence trail (scope-draw.ts intensityToPersistScreens/phosphorAlpha) needs real rendered frames to reach the new intensity steady trail length before sampling.
e2e/tests/scope-xy-intensity.spec.ts :: INTENSITY sweep: 7:00 dot lights far fewer pixels than 5:00 long trail :: waitForTimeout(350) #2	PAINT	-	Same trail-settle pattern for the 12:00 (default) intensity setting.
e2e/tests/scope-xy-intensity.spec.ts :: INTENSITY sweep: 7:00 dot lights far fewer pixels than 5:00 long trail :: waitForTimeout(350) #3	PAINT	-	Same trail-settle pattern for the 5:00 (max) intensity setting.
e2e/tests/scope-xy-intensity.spec.ts :: INTENSITY sweep: 7:00 dot lights far fewer pixels than 5:00 long trail :: waitForTimeout(400) #1	PAINT	-	Initial trail settle before starting the intensity sweep.
e2e/tests/scope-xy-intensity.spec.ts :: X/Y mode draws a non-trivial Lissajous from two oscillators :: waitForTimeout(500) #1	PAINT	-	Settle for the canvas trace/trail to build up after mount.
e2e/tests/scope-xy-intensity.spec.ts :: X/Y mode draws a non-trivial Lissajous from two oscillators :: waitForTimeout(500) #2	PAINT	-	Settle after switching to XY mode before reading trace stats.
e2e/tests/score.spec.ts :: score: bar overflow rejected — second whole note in the same bar does NOT add :: waitForTimeout(150) #1	STATE	-	Wait a beat for any animation / state propagation, then hard-reads notes.length; convert to expect.poll.
e2e/tests/score.spec.ts :: score: currently-playing note highlight tracks engine.read currentNoteId :: waitForTimeout(700) #1	STATE	-	Sequencer-step-wait pattern before reading currentNoteId; convert to expect.poll.
e2e/tests/score.spec.ts :: score: stop-bar + loop=off stops playback at end of sequence :: waitForTimeout(800) #1	STATE	-	Wait well past end-of-sequence then hard-reads isPlaying; convert to expect.poll.
e2e/tests/score.spec.ts :: score: stop-bar + loop=on wraps tickIndex back to 0 at end of sequence :: waitForTimeout(1500) #1	STATE	-	Wait long enough for several wraps then reads tickIndex; convert to expect.poll for the wrap condition.
e2e/tests/scoreboard.spec.ts :: waitForCounter :: waitForTimeout(80) #1	STATE	-	Classic deadline+predicate poll loop; convert to expect.poll.
e2e/tests/sequencer-clock-without-play.spec.ts :: ${}: play_cv patched + clock patched + play_cv LOW → does NOT advance (play_cv overrides) :: waitForTimeout(800) #1	STATE	-	Negative control (must not advance); convert to page-side sampling asserting the advances count stays constant.
e2e/tests/sequencer-clock.spec.ts :: sequencer-clock: external clock advances slower sequencer at the faster rate :: waitForTimeout(600) #1	STATE	-	Settle for the chain to run before reading seqBStep; convert to expect.poll.
e2e/tests/sequencer-clock.spec.ts :: sequencer-clock: without chain, sequencer uses internal BPM :: waitForTimeout(600) #1	STATE	-	Same settle pattern before reading the step.
